id,y
M1_D00000_00_00,9.899992488933457
M1_D00000_00_30,9.526917000749437
M1_D00000_01_00,8.324574506201584
M1_D00000_01_30,8.43019664804147
M1_D00000_02_00,8.055016640928244
M1_D00000_02_30,7.821274148401264
M1_D00000_03_00,7.674367043922038
M1_D00000_03_30,8.082801054326112
M1_D00000_04_00,8.786931850531353
M1_D00000_04_30,6.970371226898385
M1_D00000_05_00,9.18543710237412
M1_D00000_05_30,9.087459298197304
M1_D00000_06_00,9.093092286553903
M1_D00000_06_30,7.977254182773388
M1_D00000_07_00,8.08790866028601
M1_D00000_07_30,8.129913352972164
M1_D00000_08_00,9.318799874563908
M1_D00000_08_30,9.329234641880157
M1_D00000_09_00,10.1499176684097
M1_D00000_09_30,9.44333044651913
M1_D00000_10_00,10.043885067363947
M1_D00000_10_30,9.1059806306184
M1_D00000_11_00,8.28706020112357
M1_D00000_11_30,8.548888747328434
M1_D00000_12_00,8.83941990794391
M1_D00000_12_30,9.573779091538993
M1_D00000_13_00,9.738443870616445
M1_D00000_13_30,10.71079822760845
M1_D00000_14_00,11.229564757726887
M1_D00000_14_30,10.343239434296773
M1_D00000_15_00,11.217654114362485
M1_D00000_15_30,13.16487817207437
M1_D00000_16_00,11.665611829586453
M1_D00000_16_30,11.165974187303341
M1_D00000_17_00,10.892971464537727
M1_D00000_17_30,10.448432888158159
M1_D00000_18_00,10.09582303387076
M1_D00000_18_30,7.640256751728207
M1_D00000_19_00,9.672548652040618
M1_D00000_19_30,8.214076334455982
M1_D00000_20_00,10.079127124592228
M1_D00000_20_30,9.390327090965679
M1_D00000_21_00,9.370413451484817
M1_D00000_21_30,9.993257553957633
M1_D00000_22_00,8.774201919328867
M1_D00000_22_30,9.094013052761722
M1_D00000_23_00,9.239995330474116
M1_D00000_23_30,9.604006701478218
M1_D00005_00_00,14.485665240791423
M1_D00005_00_30,11.622222097604919
M1_D00005_01_00,14.275296392893624
M1_D00005_01_30,12.364810335031876
M1_D00005_02_00,13.358778312844542
M1_D00005_02_30,14.090324148815228
M1_D00005_03_00,11.572611180383271
M1_D00005_03_30,12.397298541742707
M1_D00005_04_00,12.883091981869613
M1_D00005_04_30,12.341826569510644
M1_D00005_05_00,13.07419658819622
M1_D00005_05_30,15.072545172655357
M1_D00005_06_00,13.173912202003377
M1_D00005_06_30,15.848727069900765
M1_D00005_07_00,13.727994063684111
M1_D00005_07_30,15.334024968714175
M1_D00005_08_00,14.76994345430697
M1_D00005_08_30,14.661682464068177
M1_D00005_09_00,13.665492334909366
M1_D00005_09_30,14.41957099258033
M1_D00005_10_00,13.994013866240376
M1_D00005_10_30,13.902022915593896
M1_D00005_11_00,14.067597125925124
M1_D00005_11_30,14.478182183345837
M1_D00005_12_00,14.902459620931513
M1_D00005_12_30,13.656564381670062
M1_D00005_13_00,14.765629786730711
M1_D00005_13_30,12.686111927973467
M1_D00005_14_00,14.467125123393677
M1_D00005_14_30,14.452983957272096
M1_D00005_15_00,14.945725038261072
M1_D00005_15_30,14.794024364616337
M1_D00005_16_00,15.638278277950976
M1_D00005_16_30,14.73226633436284
M1_D00005_17_00,15.238680126598801
M1_D00005_17_30,16.43308671218118
M1_D00005_18_00,15.246636890734397
M1_D00005_18_30,15.563707580305753
M1_D00005_19_00,16.27229250536595
M1_D00005_19_30,13.365029446216578
M1_D00005_20_00,15.521167062410244
M1_D00005_20_30,14.997115863680632
M1_D00005_21_00,14.789099834034275
M1_D00005_21_30,14.759379664877605
M1_D00005_22_00,13.703353603443027
M1_D00005_22_30,12.853148473873791
M1_D00005_23_00,10.32086393792735
M1_D00005_23_30,10.18168390260318
M1_D00020_00_00,12.91210911760179
M1_D00020_00_30,12.699149391116045
M1_D00020_01_00,13.21505786465013
M1_D00020_01_30,14.24295778840617
M1_D00020_02_00,12.941200092184415
M1_D00020_02_30,11.761727491445047
M1_D00020_03_00,12.211575534604577
M1_D00020_03_30,12.188087906381451
M1_D00020_04_00,11.898346585089538
M1_D00020_04_30,14.111967193440314
M1_D00020_05_00,13.239023412727263
M1_D00020_05_30,14.182681544484076
M1_D00020_06_00,12.606983456769047
M1_D00020_06_30,15.008633958136727
M1_D00020_07_00,14.337711096080465
M1_D00020_07_30,14.480984839990802
M1_D00020_08_00,15.115661870795057
M1_D00020_08_30,14.357118423780115
M1_D00020_09_00,14.071702769513609
M1_D00020_09_30,13.939454457835122
M1_D00020_10_00,16.172917493902197
M1_D00020_10_30,14.239778841163698
M1_D00020_11_00,14.821441036419898
M1_D00020_11_30,17.243772969606397
M1_D00020_12_00,17.172867612871624
M1_D00020_12_30,16.16380015911951
M1_D00020_13_00,17.634247702866084
M1_D00020_13_30,16.12499962035419
M1_D00020_14_00,16.290988037292706
M1_D00020_14_30,17.4105963944006
M1_D00020_15_00,16.22502826567559
M1_D00020_15_30,16.32557745876627
M1_D00020_16_00,18.16943086513058
M1_D00020_16_30,17.261783315078006
M1_D00020_17_00,16.80760412825815
M1_D00020_17_30,18.4507682107864
M1_D00020_18_00,15.676711330390376
M1_D00020_18_30,18.0901525987968
M1_D00020_19_00,15.84302668498809
M1_D00020_19_30,14.304432286334483
M1_D00020_20_00,15.447014992849038
M1_D00020_20_30,14.761141542860273
M1_D00020_21_00,14.568523194355494
M1_D00020_21_30,13.685059970175953
M1_D00020_22_00,14.778104752953583
M1_D00020_22_30,14.793051068415437
M1_D00020_23_00,13.906944441468465
M1_D00020_23_30,16.929713598923485
M1_D00026_00_00,8.220828782381089
M1_D00026_00_30,8.937333522278939
M1_D00026_01_00,9.37096910027767
M1_D00026_01_30,9.398265079094351
M1_D00026_02_00,9.242813656408778
M1_D00026_02_30,8.629433745082416
M1_D00026_03_00,9.453336580998808
M1_D00026_03_30,9.293788314155787
M1_D00026_04_00,8.085819703834035
M1_D00026_04_30,8.413784661045955
M1_D00026_05_00,8.479034839949389
M1_D00026_05_30,7.91587378210123
M1_D00026_06_00,8.56957395973313
M1_D00026_06_30,8.046296156492655
M1_D00026_07_00,7.509331458664281
M1_D00026_07_30,7.832454793369164
M1_D00026_08_00,7.002632034023241
M1_D00026_08_30,7.108464928231788
M1_D00026_09_00,7.624661756310902
M1_D00026_09_30,8.372656934888049
M1_D00026_10_00,10.524756896770612
M1_D00026_10_30,7.030993492633301
M1_D00026_11_00,7.574552760154715
M1_D00026_11_30,8.23940541541828
M1_D00026_12_00,8.17926680333487
M1_D00026_12_30,9.17117139873389
M1_D00026_13_00,8.985455886355412
M1_D00026_13_30,8.84909668017184
M1_D00026_14_00,10.677250016967825
M1_D00026_14_30,11.352999248910393
M1_D00026_15_00,10.858916538847987
M1_D00026_15_30,8.15863622572494
M1_D00026_16_00,10.329458370525444
M1_D00026_16_30,11.397821071664724
M1_D00026_17_00,10.034406346742244
M1_D00026_17_30,10.145818229427842
M1_D00026_18_00,9.369788659257592
M1_D00026_18_30,8.897735986972425
M1_D00026_19_00,8.214769487857442
M1_D00026_19_30,8.7837777297478
M1_D00026_20_00,9.10844578738733
M1_D00026_20_30,8.739116403116645
M1_D00026_21_00,7.646874769066753
M1_D00026_21_30,7.219104986791665
M1_D00026_22_00,7.5789541013311235
M1_D00026_22_30,8.326766497848046
M1_D00026_23_00,8.31338892544062
M1_D00026_23_30,8.368328698254091
M1_D00034_00_00,9.301303893692408
M1_D00034_00_30,8.838591144407996
M1_D00034_01_00,8.178521451564562
M1_D00034_01_30,9.134434810128328
M1_D00034_02_00,7.721566084089991
M1_D00034_02_30,7.107977759310658
M1_D00034_03_00,7.9027564160655155
M1_D00034_03_30,6.640686407439223
M1_D00034_04_00,8.494657923093705
M1_D00034_04_30,7.887352758391449
M1_D00034_05_00,6.514116828782502
M1_D00034_05_30,7.5167002315195734
M1_D00034_06_00,7.8072447647747625
M1_D00034_06_30,6.437740242159205
M1_D00034_07_00,7.01889165786171
M1_D00034_07_30,6.969972503222495
M1_D00034_08_00,6.380485435241656
M1_D00034_08_30,6.79912717792703
M1_D00034_09_00,7.2268141441700005
M1_D00034_09_30,7.222817259788633
M1_D00034_10_00,6.44847757146538
M1_D00034_10_30,8.195113781278717
M1_D00034_11_00,8.974343719286953
M1_D00034_11_30,7.854627978961298
M1_D00034_12_00,8.82950407919612
M1_D00034_12_30,9.367622427796132
M1_D00034_13_00,10.476427849159489
M1_D00034_13_30,6.914524223987461
M1_D00034_14_00,10.587368144073814
M1_D00034_14_30,10.924345181957724
M1_D00034_15_00,9.882985394308408
M1_D00034_15_30,10.64069150613563
M1_D00034_16_00,10.609151445926106
M1_D00034_16_30,11.681213946379147
M1_D00034_17_00,10.945343877205012
M1_D00034_17_30,11.891026451992442
M1_D00034_18_00,11.831024505055666
M1_D00034_18_30,9.465915289781888
M1_D00034_19_00,9.645721948646205
M1_D00034_19_30,9.997075162187812
M1_D00034_20_00,10.226245624837691
M1_D00034_20_30,9.491422604940439
M1_D00034_21_00,8.818734197221545
M1_D00034_21_30,7.852419210020887
M1_D00034_22_00,8.649507904797687
M1_D00034_22_30,6.7413390468602294
M1_D00034_23_00,6.721018262610961
M1_D00034_23_30,7.328311030687178
M1_D00036_00_00,5.95234453216449
M1_D00036_00_30,5.900161321994283
M1_D00036_01_00,6.66640385618207
M1_D00036_01_30,5.961485816433052
M1_D00036_02_00,5.468340183586924
M1_D00036_02_30,6.3924306563937625
M1_D00036_03_00,5.97428358233541
M1_D00036_03_30,5.782008213292993
M1_D00036_04_00,5.825809590718624
M1_D00036_04_30,5.483184642533789
M1_D00036_05_00,5.301195402081371
M1_D00036_05_30,5.874187188289991
M1_D00036_06_00,5.84709703005404
M1_D00036_06_30,5.26161045557198
M1_D00036_07_00,5.908147352702976
M1_D00036_07_30,5.01579307336155
M1_D00036_08_00,4.832840475635286
M1_D00036_08_30,4.396805411130454
M1_D00036_09_00,4.8108402481622985
M1_D00036_09_30,5.175920968735333
M1_D00036_10_00,4.698241591222029
M1_D00036_10_30,6.126186141009181
M1_D00036_11_00,4.246892571244887
M1_D00036_11_30,4.928794026093134
M1_D00036_12_00,4.587090744678026
M1_D00036_12_30,4.6596144272807605
M1_D00036_13_00,5.24941881121395
M1_D00036_13_30,4.790229030412768
M1_D00036_14_00,5.7843486960607855
M1_D00036_14_30,5.901279621256014
M1_D00036_15_00,5.433625463668259
M1_D00036_15_30,5.246391643204565
M1_D00036_16_00,5.612233647540095
M1_D00036_16_30,5.80625753057984
M1_D00036_17_00,6.715214755158297
M1_D00036_17_30,7.03068556100183
M1_D00036_18_00,7.757434441967261
M1_D00036_18_30,7.76398750949518
M1_D00036_19_00,7.28402441922884
M1_D00036_19_30,6.87107280757585
M1_D00036_20_00,6.908190777822602
M1_D00036_20_30,7.634115365374133
M1_D00036_21_00,7.480035889832312
M1_D00036_21_30,7.525813560401283
M1_D00036_22_00,6.54704184999316
M1_D00036_22_30,6.50059129682862
M1_D00036_23_00,5.9440363973159664
M1_D00036_23_30,6.679410034489036
M1_D00043_00_00,25.447683175647157
M1_D00043_00_30,27.15403468030106
M1_D00043_01_00,27.71435302798739
M1_D00043_01_30,27.674305980577213
M1_D00043_02_00,24.597657416735956
M1_D00043_02_30,25.522326298193363
M1_D00043_03_00,27.26428354131317
M1_D00043_03_30,23.607950501933242
M1_D00043_04_00,26.756294652001042
M1_D00043_04_30,27.055810194927872
M1_D00043_05_00,24.434230817102303
M1_D00043_05_30,26.023479975546767
M1_D00043_06_00,25.738117067424504
M1_D00043_06_30,26.508958113684884
M1_D00043_07_00,26.29876618763152
M1_D00043_07_30,26.356336695343654
M1_D00043_08_00,31.852943074201526
M1_D00043_08_30,30.851493962030933
M1_D00043_09_00,33.051267948250995
M1_D00043_09_30,32.62689803131501
M1_D00043_10_00,31.601849250470227
M1_D00043_10_30,31.20051649034461
M1_D00043_11_00,34.338457894299275
M1_D00043_11_30,33.218050260096476
M1_D00043_12_00,34.1864715716641
M1_D00043_12_30,28.897740428654412
M1_D00043_13_00,32.262745097495575
M1_D00043_13_30,33.946979546721536
M1_D00043_14_00,32.809759233674846
M1_D00043_14_30,33.643301103006706
M1_D00043_15_00,32.40192856583916
M1_D00043_15_30,35.65741857514828
M1_D00043_16_00,33.35389772829544
M1_D00043_16_30,33.03073051725838
M1_D00043_17_00,33.67115801382666
M1_D00043_17_30,32.48391521167686
M1_D00043_18_00,32.88793365225624
M1_D00043_18_30,28.644210477003796
M1_D00043_19_00,26.418572513070878
M1_D00043_19_30,19.16232281488187
M1_D00043_20_00,18.75846694853975
M1_D00043_20_30,22.201273808988475
M1_D00043_21_00,26.772955991389694
M1_D00043_21_30,25.88430537953245
M1_D00043_22_00,25.413535245434534
M1_D00043_22_30,24.94338819888221
M1_D00043_23_00,24.15395661274278
M1_D00043_23_30,28.057554539560016
M1_D00055_00_00,9.878593111440626
M1_D00055_00_30,9.488015823220593
M1_D00055_01_00,9.397272761474497
M1_D00055_01_30,9.158392717003592
M1_D00055_02_00,8.494083665798913
M1_D00055_02_30,8.100512153060116
M1_D00055_03_00,8.015787440607445
M1_D00055_03_30,6.9824402618063495
M1_D00055_04_00,9.065104460004385
M1_D00055_04_30,7.204045482896684
M1_D00055_05_00,7.475249940626735
M1_D00055_05_30,8.767900854752462
M1_D00055_06_00,6.755934336837273
M1_D00055_06_30,7.49552181887014
M1_D00055_07_00,7.270439563565806
M1_D00055_07_30,8.670156691783307
M1_D00055_08_00,9.166737005525121
M1_D00055_08_30,8.754793493878976
M1_D00055_09_00,9.216506933866045
M1_D00055_09_30,9.470526023056397
M1_D00055_10_00,8.96169610915253
M1_D00055_10_30,8.070344381666239
M1_D00055_11_00,9.736588125436446
M1_D00055_11_30,7.498037239631426
M1_D00055_12_00,8.036897135231172
M1_D00055_12_30,10.757216003450427
M1_D00055_13_00,10.84502978610622
M1_D00055_13_30,12.630376536313474
M1_D00055_14_00,12.225171838210482
M1_D00055_14_30,11.85878830013355
M1_D00055_15_00,10.672397632266783
M1_D00055_15_30,11.810691168195863
M1_D00055_16_00,11.367699453482082
M1_D00055_16_30,11.337805003603558
M1_D00055_17_00,11.466535119227155
M1_D00055_17_30,11.56240497329517
M1_D00055_18_00,11.665777582006152
M1_D00055_18_30,10.421946572629924
M1_D00055_19_00,11.12801811344264
M1_D00055_19_30,10.75207090843707
M1_D00055_20_00,9.308117152591235
M1_D00055_20_30,11.066372467295889
M1_D00055_21_00,10.063660336108182
M1_D00055_21_30,9.873601208458393
M1_D00055_22_00,9.299172525545064
M1_D00055_22_30,9.532766089759876
M1_D00055_23_00,8.936866979040307
M1_D00055_23_30,8.442176675794038
M1_D00063_00_00,8.340179140512314
M1_D00063_00_30,8.687498211574004
M1_D00063_01_00,8.140569171317683
M1_D00063_01_30,7.7992379066562645
M1_D00063_02_00,7.287750035933751
M1_D00063_02_30,8.389243054767752
M1_D00063_03_00,6.887228201400965
M1_D00063_03_30,7.131475542431014
M1_D00063_04_00,7.025193492880742
M1_D00063_04_30,6.367236193665084
M1_D00063_05_00,5.812061466523689
M1_D00063_05_30,7.081132353331885
M1_D00063_06_00,5.975361608320771
M1_D00063_06_30,6.021817614796216
M1_D00063_07_00,6.100071677176361
M1_D00063_07_30,5.056844080651906
M1_D00063_08_00,6.654796566794333
M1_D00063_08_30,7.190794778760991
M1_D00063_09_00,6.4414480126735
M1_D00063_09_30,6.7311131999187594
M1_D00063_10_00,8.799665346359136
M1_D00063_10_30,6.932848533021115
M1_D00063_11_00,8.956869301668945
M1_D00063_11_30,8.547588498363156
M1_D00063_12_00,9.79444674502915
M1_D00063_12_30,10.405947588990156
M1_D00063_13_00,9.939502741516014
M1_D00063_13_30,12.022348424472074
M1_D00063_14_00,11.36101405399286
M1_D00063_14_30,11.527391870901802
M1_D00063_15_00,12.268738947531292
M1_D00063_15_30,11.22546525036306
M1_D00063_16_00,11.375813377335158
M1_D00063_16_30,12.55313745362185
M1_D00063_17_00,11.932403119228614
M1_D00063_17_30,11.308047405083062
M1_D00063_18_00,10.635370121623506
M1_D00063_18_30,8.330369420854712
M1_D00063_19_00,8.28909276190647
M1_D00063_19_30,9.059007320525097
