id,y
M1_D00000_00_00,13.695668816566467
M1_D00000_00_30,13.526894092559814
M1_D00000_01_00,13.91332757472992
M1_D00000_01_30,14.400633692741394
M1_D00000_02_00,15.005513072013855
M1_D00000_02_30,15.385368466377258
M1_D00000_03_00,15.574965000152588
M1_D00000_03_30,15.557607412338257
M1_D00000_04_00,15.236725807189941
M1_D00000_04_30,14.825294613838196
M1_D00000_05_00,14.54483962059021
M1_D00000_05_30,14.469165444374084
M1_D00000_06_00,14.278917908668518
M1_D00000_06_30,14.540828108787537
M1_D00000_07_00,14.802726030349731
M1_D00000_07_30,14.909601330757141
M1_D00000_08_00,15.043169975280762
M1_D00000_08_30,14.993245482444763
M1_D00000_09_00,14.7251877784729
M1_D00000_09_30,14.709546208381653
M1_D00000_10_00,14.744164824485779
M1_D00000_10_30,14.746172666549683
M1_D00000_11_00,14.9772207736969
M1_D00000_11_30,14.954190969467163
M1_D00000_12_00,15.053951025009155
M1_D00000_12_30,15.06604266166687
M1_D00000_13_00,14.870838284492493
M1_D00000_13_30,14.77458119392395
M1_D00000_14_00,14.573334455490112
M1_D00000_14_30,14.761958956718445
M1_D00000_15_00,14.87611186504364
M1_D00000_15_30,14.936551690101624
M1_D00000_16_00,14.912946224212646
M1_D00000_16_30,15.07845413684845
M1_D00000_17_00,14.754816055297852
M1_D00000_17_30,14.788232922554016
M1_D00000_18_00,14.81221628189087
M1_D00000_18_30,15.049639821052551
M1_D00000_19_00,14.884190201759338
M1_D00000_19_30,14.658560991287231
M1_D00000_20_00,14.476051330566406
M1_D00000_20_30,14.464825630187988
M1_D00000_21_00,14.697672843933105
M1_D00000_21_30,14.960098624229431
M1_D00000_22_00,15.501353025436401
M1_D00000_22_30,15.797634363174438
M1_D00000_23_00,15.627981662750244
M1_D00000_23_30,14.905200481414795
M1_D00005_00_00,17.738767385482788
M1_D00005_00_30,17.47926139831543
M1_D00005_01_00,18.017791748046875
M1_D00005_01_30,18.558916568756104
M1_D00005_02_00,19.23811388015747
M1_D00005_02_30,19.675543069839478
M1_D00005_03_00,19.812137603759766
M1_D00005_03_30,19.58721089363098
M1_D00005_04_00,19.13439440727234
M1_D00005_04_30,18.83167791366577
M1_D00005_05_00,18.678847074508667
M1_D00005_05_30,18.718201875686646
M1_D00005_06_00,18.713117361068726
M1_D00005_06_30,19.219841480255127
M1_D00005_07_00,19.327470302581787
M1_D00005_07_30,19.308732509613037
M1_D00005_08_00,19.40443778038025
M1_D00005_08_30,19.16080141067505
M1_D00005_09_00,18.860930681228638
M1_D00005_09_30,18.736371517181396
M1_D00005_10_00,18.73964810371399
M1_D00005_10_30,18.91107201576233
M1_D00005_11_00,19.09893488883972
M1_D00005_11_30,19.31385040283203
M1_D00005_12_00,19.18000078201294
M1_D00005_12_30,19.318847179412842
M1_D00005_13_00,19.396212816238403
M1_D00005_13_30,19.189845085144043
M1_D00005_14_00,19.07676887512207
M1_D00005_14_30,18.93935990333557
M1_D00005_15_00,18.79141592979431
M1_D00005_15_30,18.74326515197754
M1_D00005_16_00,18.956238746643066
M1_D00005_16_30,18.961752891540527
M1_D00005_17_00,19.093140363693237
M1_D00005_17_30,19.124793767929077
M1_D00005_18_00,19.18629789352417
M1_D00005_18_30,19.373873710632324
M1_D00005_19_00,19.174102544784546
M1_D00005_19_30,18.785128831863403
M1_D00005_20_00,18.681297063827515
M1_D00005_20_30,18.765649795532227
M1_D00005_21_00,19.18177580833435
M1_D00005_21_30,19.59987759590149
M1_D00005_22_00,20.122070789337158
M1_D00005_22_30,20.16100573539734
M1_D00005_23_00,19.741548538208008
M1_D00005_23_30,18.911043167114258
M1_D00020_00_00,12.13180160522461
M1_D00020_00_30,12.030289232730865
M1_D00020_01_00,12.233943819999695
M1_D00020_01_30,12.760356545448303
M1_D00020_02_00,13.29623568058014
M1_D00020_02_30,13.6149582862854
M1_D00020_03_00,13.708064317703247
M1_D00020_03_30,13.725881576538086
M1_D00020_04_00,13.462203621864319
M1_D00020_04_30,13.125130772590637
M1_D00020_05_00,12.983571767807007
M1_D00020_05_30,12.924450039863586
M1_D00020_06_00,12.839361011981964
M1_D00020_06_30,13.075057983398438
M1_D00020_07_00,13.294050693511963
M1_D00020_07_30,13.352893829345703
M1_D00020_08_00,13.314777970314026
M1_D00020_08_30,13.287185311317444
M1_D00020_09_00,13.070710182189941
M1_D00020_09_30,12.994429588317871
M1_D00020_10_00,12.99125623703003
M1_D00020_10_30,13.135640382766724
M1_D00020_11_00,13.429785370826721
M1_D00020_11_30,13.466265320777893
M1_D00020_12_00,13.400787472724915
M1_D00020_12_30,13.452150464057922
M1_D00020_13_00,13.27993643283844
M1_D00020_13_30,13.291557908058167
M1_D00020_14_00,13.062815308570862
M1_D00020_14_30,13.142313599586487
M1_D00020_15_00,13.072557806968689
M1_D00020_15_30,13.109025955200195
M1_D00020_16_00,13.187649011611938
M1_D00020_16_30,13.293556690216064
M1_D00020_17_00,13.039863228797913
M1_D00020_17_30,13.09473204612732
M1_D00020_18_00,13.200228333473206
M1_D00020_18_30,13.444539308547974
M1_D00020_19_00,13.235669612884521
M1_D00020_19_30,13.001802563667297
M1_D00020_20_00,12.842972755432129
M1_D00020_20_30,12.847229957580566
M1_D00020_21_00,13.143984317779541
M1_D00020_21_30,13.428197264671326
M1_D00020_22_00,13.765376091003418
M1_D00020_22_30,14.0618497133255
M1_D00020_23_00,13.768181443214417
M1_D00020_23_30,13.183858633041382
M1_D00026_00_00,12.194011092185974
M1_D00026_00_30,11.980140089988708
M1_D00026_01_00,12.41495144367218
M1_D00026_01_30,12.948217868804932
M1_D00026_02_00,13.472676277160645
M1_D00026_02_30,13.864300608634949
M1_D00026_03_00,14.00561261177063
M1_D00026_03_30,13.946903467178345
M1_D00026_04_00,13.743836998939514
M1_D00026_04_30,13.18685531616211
M1_D00026_05_00,12.976862668991089
M1_D00026_05_30,12.77421760559082
M1_D00026_06_00,12.63250184059143
M1_D00026_06_30,12.78058922290802
M1_D00026_07_00,13.15753722190857
M1_D00026_07_30,13.391131520271301
M1_D00026_08_00,13.476890087127686
M1_D00026_08_30,13.522900104522705
M1_D00026_09_00,13.165932059288025
M1_D00026_09_30,13.140145540237427
M1_D00026_10_00,13.235667943954468
M1_D00026_10_30,13.297399878501892
M1_D00026_11_00,13.590173482894897
M1_D00026_11_30,13.475114464759827
M1_D00026_12_00,13.56595778465271
M1_D00026_12_30,13.417153596878052
M1_D00026_13_00,13.070180535316467
M1_D00026_13_30,13.087076544761658
M1_D00026_14_00,12.883199095726013
M1_D00026_14_30,13.037354826927185
M1_D00026_15_00,13.249773859977722
M1_D00026_15_30,13.356229782104492
M1_D00026_16_00,13.416838765144348
M1_D00026_16_30,13.491955876350403
M1_D00026_17_00,13.155576229095459
M1_D00026_17_30,13.289199113845825
M1_D00026_18_00,13.446780920028687
M1_D00026_18_30,13.528684496879578
M1_D00026_19_00,13.324707508087158
M1_D00026_19_30,13.039926409721375
M1_D00026_20_00,12.87289571762085
M1_D00026_20_30,12.7623872756958
M1_D00026_21_00,13.064439177513123
M1_D00026_21_30,13.447339415550232
M1_D00026_22_00,13.919713020324707
M1_D00026_22_30,14.092647671699524
M1_D00026_23_00,14.037170767784119
M1_D00026_23_30,13.350665807723999
M1_D00034_00_00,12.250800848007202
M1_D00034_00_30,12.017634630203247
M1_D00034_01_00,12.395636439323425
M1_D00034_01_30,12.826305747032166
M1_D00034_02_00,13.258809566497803
M1_D00034_02_30,13.578712582588196
M1_D00034_03_00,13.632842779159546
M1_D00034_03_30,13.7223060131073
M1_D00034_04_00,13.567948818206787
M1_D00034_04_30,13.093966484069824
M1_D00034_05_00,12.852883100509644
M1_D00034_05_30,12.743092775344849
M1_D00034_06_00,12.504842281341553
M1_D00034_06_30,12.713901400566101
M1_D00034_07_00,13.013483166694641
M1_D00034_07_30,13.18367314338684
M1_D00034_08_00,13.328049778938293
M1_D00034_08_30,13.374372243881226
M1_D00034_09_00,12.98094117641449
M1_D00034_09_30,13.013278126716614
M1_D00034_10_00,13.045538783073425
M1_D00034_10_30,13.081710934638977
M1_D00034_11_00,13.4057856798172
M1_D00034_11_30,13.353134155273438
M1_D00034_12_00,13.434309482574463
M1_D00034_12_30,13.311041474342346
M1_D00034_13_00,13.010241150856018
M1_D00034_13_30,12.980453133583069
M1_D00034_14_00,12.773841261863708
M1_D00034_14_30,12.974841117858887
M1_D00034_15_00,13.094121813774109
M1_D00034_15_30,13.242358803749084
M1_D00034_16_00,13.256080508232117
M1_D00034_16_30,13.329326033592224
M1_D00034_17_00,13.094231724739075
M1_D00034_17_30,13.107229590415955
M1_D00034_18_00,13.232248902320862
M1_D00034_18_30,13.38401973247528
M1_D00034_19_00,13.211985468864441
M1_D00034_19_30,12.94598114490509
M1_D00034_20_00,12.785439491271973
M1_D00034_20_30,12.669811606407166
M1_D00034_21_00,12.923231840133667
M1_D00034_21_30,13.266888856887817
M1_D00034_22_00,13.73991346359253
M1_D00034_22_30,13.895769596099854
M1_D00034_23_00,13.824728012084961
M1_D00034_23_30,13.188935995101929
M1_D00036_00_00,11.51213002204895
M1_D00036_00_30,11.278061151504517
M1_D00036_01_00,11.600002765655518
M1_D00036_01_30,12.144662380218506
M1_D00036_02_00,12.71395719051361
M1_D00036_02_30,13.111807823181152
M1_D00036_03_00,13.262071251869202
M1_D00036_03_30,13.20658278465271
M1_D00036_04_00,13.059931755065918
M1_D00036_04_30,12.562018394470215
M1_D00036_05_00,12.320966601371765
M1_D00036_05_30,12.108666062355042
M1_D00036_06_00,11.947674751281738
M1_D00036_06_30,12.076916098594666
M1_D00036_07_00,12.423893094062805
M1_D00036_07_30,12.655615091323853
M1_D00036_08_00,12.724334120750427
M1_D00036_08_30,12.749107956886292
M1_D00036_09_00,12.4471755027771
M1_D00036_09_30,12.436312198638916
M1_D00036_10_00,12.529401183128357
M1_D00036_10_30,12.62687635421753
M1_D00036_11_00,12.858988761901855
M1_D00036_11_30,12.782733798027039
M1_D00036_12_00,12.861226797103882
M1_D00036_12_30,12.726986289024353
M1_D00036_13_00,12.362392902374268
M1_D00036_13_30,12.38647198677063
M1_D00036_14_00,12.232037663459778
M1_D00036_14_30,12.418181538581848
M1_D00036_15_00,12.58959710597992
M1_D00036_15_30,12.710312128067017
M1_D00036_16_00,12.694055438041687
M1_D00036_16_30,12.749504804611206
M1_D00036_17_00,12.37431275844574
M1_D00036_17_30,12.53145956993103
M1_D00036_18_00,12.679960012435913
M1_D00036_18_30,12.82183289527893
M1_D00036_19_00,12.612929344177246
M1_D00036_19_30,12.311020612716675
M1_D00036_20_00,12.122717022895813
M1_D00036_20_30,12.040030837059021
M1_D00036_21_00,12.367875456809998
M1_D00036_21_30,12.736693501472473
M1_D00036_22_00,13.172143578529358
M1_D00036_22_30,13.390228033065796
M1_D00036_23_00,13.294084668159485
M1_D00036_23_30,12.629839897155762
M1_D00043_00_00,22.92094135284424
M1_D00043_00_30,22.72327709197998
M1_D00043_01_00,23.19343590736389
M1_D00043_01_30,23.766647338867188
M1_D00043_02_00,24.60311222076416
M1_D00043_02_30,25.075834274291992
M1_D00043_03_00,25.251088619232178
M1_D00043_03_30,25.031795024871826
M1_D00043_04_00,24.456168174743652
M1_D00043_04_30,24.03407573699951
M1_D00043_05_00,23.750096797943115
M1_D00043_05_30,23.709352016448975
M1_D00043_06_00,23.733749389648438
M1_D00043_06_30,24.47000551223755
M1_D00043_07_00,24.761479377746582
