id,y
M1_D00000_00_00,7.353601813316345
M1_D00000_00_30,7.245763659477234
M1_D00000_01_00,8.411760807037354
M1_D00000_01_30,8.43430495262146
M1_D00000_02_00,7.250380277633667
M1_D00000_02_30,11.80593490600586
M1_D00000_03_00,10.010813236236572
M1_D00000_03_30,9.830541253089905
M1_D00000_04_00,8.837299942970276
M1_D00000_04_30,8.435519456863403
M1_D00000_05_00,10.156647682189941
M1_D00000_05_30,12.94118332862854
M1_D00000_06_00,10.355099201202393
M1_D00000_06_30,9.760149717330933
M1_D00000_07_00,10.005939841270447
M1_D00000_07_30,10.284607410430908
M1_D00000_08_00,6.285866379737854
M1_D00000_08_30,11.3520348072052
M1_D00000_09_00,9.48534893989563
M1_D00000_09_30,12.05707049369812
M1_D00000_10_00,8.124951004981995
M1_D00000_10_30,12.795168399810791
M1_D00000_11_00,9.029999613761902
M1_D00000_11_30,8.854490995407104
M1_D00000_12_00,10.975361824035645
M1_D00000_12_30,10.012463808059692
M1_D00000_13_00,12.642921447753906
M1_D00000_13_30,10.629234910011292
M1_D00000_14_00,8.958933591842651
M1_D00000_14_30,12.499400854110718
M1_D00000_15_00,11.072731971740723
M1_D00000_15_30,9.31435477733612
M1_D00000_16_00,13.3306725025177
M1_D00000_16_30,12.478239059448242
M1_D00000_17_00,9.425466418266296
M1_D00000_17_30,8.94084644317627
M1_D00000_18_00,8.195335268974304
M1_D00000_18_30,8.839805006980896
M1_D00000_19_00,8.920540571212769
M1_D00000_19_30,9.45342743396759
M1_D00000_20_00,8.4287668466568
M1_D00000_20_30,8.9522203207016
M1_D00000_21_00,9.666297554969788
M1_D00000_21_30,9.572148561477661
M1_D00000_22_00,13.270411014556885
M1_D00000_22_30,8.740408897399902
M1_D00000_23_00,9.406283378601074
M1_D00000_23_30,9.518825888633728
M1_D00005_00_00,11.185565948486328
M1_D00005_00_30,11.774439573287964
M1_D00005_01_00,13.208356142044067
M1_D00005_01_30,11.397320032119751
M1_D00005_02_00,14.204283237457275
M1_D00005_02_30,11.63552975654602
M1_D00005_03_00,10.857914090156555
M1_D00005_03_30,11.307029485702515
M1_D00005_04_00,13.420535802841187
M1_D00005_04_30,11.575669527053833
M1_D00005_05_00,11.751649856567383
M1_D00005_05_30,12.005024433135986
M1_D00005_06_00,11.991986751556396
M1_D00005_06_30,15.511919736862183
M1_D00005_07_00,12.77716875076294
M1_D00005_07_30,20.10403823852539
M1_D00005_08_00,12.295757532119751
M1_D00005_08_30,14.49609112739563
M1_D00005_09_00,13.379423379898071
M1_D00005_09_30,14.737605094909668
M1_D00005_10_00,14.31940484046936
M1_D00005_10_30,15.110876560211182
M1_D00005_11_00,14.385229110717773
M1_D00005_11_30,13.712417364120483
M1_D00005_12_00,12.796424865722656
M1_D00005_12_30,13.412512063980103
M1_D00005_13_00,13.817120790481567
M1_D00005_13_30,13.842928886413574
M1_D00005_14_00,13.470081329345703
M1_D00005_14_30,14.102298498153687
M1_D00005_15_00,13.959717035293579
M1_D00005_15_30,14.168582677841187
M1_D00005_16_00,13.877256155014038
M1_D00005_16_30,14.444776058197021
M1_D00005_17_00,14.165586233139038
M1_D00005_17_30,14.16007113456726
M1_D00005_18_00,12.4169340133667
M1_D00005_18_30,12.383496761322021
M1_D00005_19_00,11.403913021087646
M1_D00005_19_30,13.93015718460083
M1_D00005_20_00,12.020058631896973
M1_D00005_20_30,12.233708381652832
M1_D00005_21_00,11.884676456451416
M1_D00005_21_30,13.110531330108643
M1_D00005_22_00,12.280595541000366
M1_D00005_22_30,12.432682275772095
M1_D00005_23_00,11.45992636680603
M1_D00005_23_30,12.269731998443604
M1_D00020_00_00,14.630635738372803
M1_D00020_00_30,15.301281213760376
M1_D00020_01_00,16.234565019607544
M1_D00020_01_30,14.455207586288452
M1_D00020_02_00,13.795215606689453
M1_D00020_02_30,13.63782787322998
M1_D00020_03_00,14.032490730285645
M1_D00020_03_30,13.796778440475464
M1_D00020_04_00,13.12903642654419
M1_D00020_04_30,12.484023809432983
M1_D00020_05_00,11.459431171417236
M1_D00020_05_30,11.977956056594849
M1_D00020_06_00,12.276869297027588
M1_D00020_06_30,12.938697576522827
M1_D00020_07_00,13.152649164199829
M1_D00020_07_30,13.519271612167358
M1_D00020_08_00,14.129066228866577
M1_D00020_08_30,13.759510517120361
M1_D00020_09_00,18.534743785858154
M1_D00020_09_30,21.765503406524658
M1_D00020_10_00,16.9731388092041
M1_D00020_10_30,18.00767755508423
M1_D00020_11_00,20.373987913131714
M1_D00020_11_30,16.565303802490234
M1_D00020_12_00,16.14259696006775
M1_D00020_12_30,15.534018993377686
M1_D00020_13_00,17.193200826644897
M1_D00020_13_30,17.732893466949463
M1_D00020_14_00,17.4564425945282
M1_D00020_14_30,16.04114270210266
M1_D00020_15_00,24.35195779800415
M1_D00020_15_30,15.557100534439087
M1_D00020_16_00,15.375677824020386
M1_D00020_16_30,17.395535945892334
M1_D00020_17_00,15.700002908706665
M1_D00020_17_30,14.48983645439148
M1_D00020_18_00,14.862308740615845
M1_D00020_18_30,14.604432106018066
M1_D00020_19_00,19.01414680480957
M1_D00020_19_30,15.292376041412354
M1_D00020_20_00,14.199096441268921
M1_D00020_20_30,14.765285730361938
M1_D00020_21_00,14.000998973846436
M1_D00020_21_30,14.90980076789856
M1_D00020_22_00,15.695638179779053
M1_D00020_22_30,15.260927677154541
M1_D00020_23_00,14.077950716018677
M1_D00020_23_30,14.423641920089722
M1_D00026_00_00,6.520536541938782
M1_D00026_00_30,6.384867787361145
M1_D00026_01_00,5.063659489154816
M1_D00026_01_30,5.888856291770935
M1_D00026_02_00,7.6888710260391235
M1_D00026_02_30,9.056149005889893
M1_D00026_03_00,7.189831972122192
M1_D00026_03_30,7.545974254608154
M1_D00026_04_00,8.658691167831421
M1_D00026_04_30,9.996114015579224
M1_D00026_05_00,8.808153510093689
M1_D00026_05_30,6.235360264778137
M1_D00026_06_00,6.782380819320679
M1_D00026_06_30,4.271610856056213
M1_D00026_07_00,4.844341576099396
M1_D00026_07_30,8.175370216369629
M1_D00026_08_00,8.497661709785461
M1_D00026_08_30,5.096291244029999
M1_D00026_09_00,4.431790888309479
M1_D00026_09_30,6.0479395389556885
M1_D00026_10_00,6.537497401237488
M1_D00026_10_30,5.404251158237457
M1_D00026_11_00,6.293643951416016
M1_D00026_11_30,6.449807167053223
M1_D00026_12_00,5.661348104476929
M1_D00026_12_30,7.300959229469299
M1_D00026_13_00,4.891254425048828
M1_D00026_13_30,5.449946284294128
M1_D00026_14_00,6.586082458496094
M1_D00026_14_30,5.602717280387878
M1_D00026_15_00,7.486600875854492
M1_D00026_15_30,6.153619170188904
M1_D00026_16_00,9.517444729804993
M1_D00026_16_30,6.409239053726196
M1_D00026_17_00,7.260800004005432
M1_D00026_17_30,7.812449336051941
M1_D00026_18_00,10.562716007232666
M1_D00026_18_30,6.289268136024475
M1_D00026_19_00,11.272552728652954
M1_D00026_19_30,7.293976306915283
M1_D00026_20_00,8.457943677902222
M1_D00026_20_30,7.734108209609985
M1_D00026_21_00,4.829041004180908
M1_D00026_21_30,8.003214478492737
M1_D00026_22_00,4.972749710083008
M1_D00026_22_30,6.633089542388916
M1_D00026_23_00,6.378586053848267
M1_D00026_23_30,12.483929872512817
M1_D00034_00_00,7.5427552461624146
M1_D00034_00_30,5.711928606033325
M1_D00034_01_00,6.166755318641663
M1_D00034_01_30,6.843860745429993
M1_D00034_02_00,5.15188068151474
M1_D00034_02_30,4.072573781013489
M1_D00034_03_00,4.001244485378265
M1_D00034_03_30,7.596900939941406
M1_D00034_04_00,5.469916760921478
M1_D00034_04_30,4.414365887641907
M1_D00034_05_00,4.04005765914917
M1_D00034_05_30,5.293535590171814
M1_D00034_06_00,6.370069622993469
M1_D00034_06_30,4.3877609968185425
M1_D00034_07_00,3.9790725111961365
M1_D00034_07_30,4.703174412250519
M1_D00034_08_00,4.508036673069
M1_D00034_08_30,4.473183453083038
M1_D00034_09_00,7.298797130584717
M1_D00034_09_30,5.347383379936218
M1_D00034_10_00,4.934612393379211
M1_D00034_10_30,4.165708541870117
M1_D00034_11_00,5.500538349151611
M1_D00034_11_30,6.125339031219482
M1_D00034_12_00,6.750736713409424
M1_D00034_12_30,10.009256839752197
M1_D00034_13_00,5.773047089576721
M1_D00034_13_30,5.280544638633728
M1_D00034_14_00,6.497552990913391
M1_D00034_14_30,6.130033016204834
M1_D00034_15_00,7.517164945602417
M1_D00034_15_30,5.903571844100952
M1_D00034_16_00,5.902158260345459
M1_D00034_16_30,6.631565451622009
M1_D00034_17_00,6.393576741218567
M1_D00034_17_30,5.217970490455627
M1_D00034_18_00,8.74828839302063
M1_D00034_18_30,8.581265091896057
M1_D00034_19_00,8.27915346622467
M1_D00034_19_30,6.216218113899231
M1_D00034_20_00,6.017008185386658
M1_D00034_20_30,6.143268585205078
M1_D00034_21_00,6.41810405254364
M1_D00034_21_30,5.76229190826416
M1_D00034_22_00,10.710641264915466
M1_D00034_22_30,6.490766406059265
M1_D00034_23_00,5.46995210647583
M1_D00034_23_30,6.4479628801345825
M1_D00036_00_00,10.643519639968872
M1_D00036_00_30,6.820020079612732
M1_D00036_01_00,8.749996662139893
M1_D00036_01_30,8.019987225532532
M1_D00036_02_00,9.893405437469482
M1_D00036_02_30,7.2262444496154785
M1_D00036_03_00,7.9617966413497925
M1_D00036_03_30,8.220722317695618
M1_D00036_04_00,4.6362497210502625
M1_D00036_04_30,5.499963760375977
M1_D00036_05_00,7.06594443321228
M1_D00036_05_30,5.0065284967422485
M1_D00036_06_00,6.537732124328613
M1_D00036_06_30,10.072207689285278
M1_D00036_07_00,8.153825044631958
M1_D00036_07_30,6.953735113143921
M1_D00036_08_00,5.273244619369507
M1_D00036_08_30,8.565996527671814
M1_D00036_09_00,8.113599419593811
M1_D00036_09_30,7.1854530572891235
M1_D00036_10_00,7.160651445388794
M1_D00036_10_30,9.260992646217346
M1_D00036_11_00,6.834495544433594
M1_D00036_11_30,7.289149880409241
M1_D00036_12_00,6.14359188079834
M1_D00036_12_30,5.646405935287476
M1_D00036_13_00,6.206159591674805
M1_D00036_13_30,7.173039674758911
M1_D00036_14_00,6.2667670249938965
M1_D00036_14_30,7.960030198097229
M1_D00036_15_00,7.488816618919373
M1_D00036_15_30,7.1280001401901245
M1_D00036_16_00,9.04807698726654
M1_D00036_16_30,7.72257936000824
M1_D00036_17_00,8.236941814422607
M1_D00036_17_30,8.13136625289917
M1_D00036_18_00,6.4510051012039185
M1_D00036_18_30,6.655205488204956
M1_D00036_19_00,6.263359308242798
M1_D00036_19_30,6.532869577407837
M1_D00036_20_00,8.142579436302185
M1_D00036_20_30,6.558094024658203
