id,y
M1_D00000_00_00,12.674994707107544
M1_D00000_00_30,12.580761909484863
M1_D00000_01_00,12.605033874511719
M1_D00000_01_30,12.547137260437012
M1_D00000_02_00,12.26600193977356
M1_D00000_02_30,12.306162595748901
M1_D00000_03_00,12.19444727897644
M1_D00000_03_30,12.12416386604309
M1_D00000_04_00,12.075247526168823
M1_D00000_04_30,12.06499195098877
M1_D00000_05_00,11.850735425949097
M1_D00000_05_30,11.97770881652832
M1_D00000_06_00,11.88111162185669
M1_D00000_06_30,12.269397974014282
M1_D00000_07_00,12.470507860183716
M1_D00000_07_30,12.742197275161743
M1_D00000_08_00,12.882973909378052
M1_D00000_08_30,12.809814929962158
M1_D00000_09_00,12.9591965675354
M1_D00000_09_30,13.281254768371582
M1_D00000_10_00,13.47227668762207
M1_D00000_10_30,13.695438146591187
M1_D00000_11_00,13.903961181640625
M1_D00000_11_30,13.921061277389526
M1_D00000_12_00,14.019965887069702
M1_D00000_12_30,14.350909233093262
M1_D00000_13_00,14.878276109695435
M1_D00000_13_30,15.534606456756592
M1_D00000_14_00,15.723486185073853
M1_D00000_14_30,15.70449161529541
M1_D00000_15_00,16.020657539367676
M1_D00000_15_30,16.20960521697998
M1_D00000_16_00,16.319307565689087
M1_D00000_16_30,16.29259705543518
M1_D00000_17_00,15.959933757781982
M1_D00000_17_30,15.806352853775024
M1_D00000_18_00,15.443747282028198
M1_D00000_18_30,14.905751705169678
M1_D00000_19_00,14.383760690689087
M1_D00000_19_30,14.251030445098877
M1_D00000_20_00,14.191129684448242
M1_D00000_20_30,14.092269659042358
M1_D00000_21_00,13.740170955657959
M1_D00000_21_30,13.726380348205566
M1_D00000_22_00,13.67574691772461
M1_D00000_22_30,13.636739253997803
M1_D00000_23_00,13.349263191223145
M1_D00000_23_30,13.283091306686401
M1_D00005_00_00,13.71528959274292
M1_D00005_00_30,13.666529893875122
M1_D00005_01_00,13.645776987075806
M1_D00005_01_30,13.71398138999939
M1_D00005_02_00,13.604951858520508
M1_D00005_02_30,13.594245672225952
M1_D00005_03_00,13.45853567123413
M1_D00005_03_30,13.472409725189209
M1_D00005_04_00,13.566048383712769
M1_D00005_04_30,13.411464095115662
