id,y
M1_D00000_00_00,18.168720483779907
M1_D00000_00_30,17.86610507965088
M1_D00000_01_00,18.24743366241455
M1_D00000_01_30,19.04945659637451
M1_D00000_02_00,19.995107173919678
M1_D00000_02_30,20.54893398284912
M1_D00000_03_00,20.696593284606934
M1_D00000_03_30,20.285619974136353
M1_D00000_04_00,19.817259073257446
M1_D00000_04_30,19.349616289138794
M1_D00000_05_00,19.105225563049316
M1_D00000_05_30,18.99294114112854
M1_D00000_06_00,19.10372281074524
M1_D00000_06_30,19.532710075378418
M1_D00000_07_00,19.788960933685303
M1_D00000_07_30,19.9066321849823
M1_D00000_08_00,19.881892919540405
M1_D00000_08_30,19.757243871688843
M1_D00000_09_00,19.605476140975952
M1_D00000_09_30,19.52201271057129
M1_D00000_10_00,19.49551272392273
M1_D00000_10_30,19.58921217918396
M1_D00000_11_00,19.716543912887573
M1_D00000_11_30,19.66753315925598
M1_D00000_12_00,19.677327156066895
M1_D00000_12_30,19.747621536254883
M1_D00000_13_00,19.69569993019104
M1_D00000_13_30,19.581941604614258
M1_D00000_14_00,19.559941291809082
M1_D00000_14_30,19.453932285308838
M1_D00000_15_00,19.371500730514526
M1_D00000_15_30,19.4764461517334
M1_D00000_16_00,19.60971164703369
M1_D00000_16_30,19.82958459854126
M1_D00000_17_00,19.932586431503296
M1_D00000_17_30,19.9082932472229
M1_D00000_18_00,19.84992003440857
M1_D00000_18_30,19.590311527252197
M1_D00000_19_00,19.27923607826233
M1_D00000_19_30,18.903598070144653
M1_D00000_20_00,18.81708812713623
M1_D00000_20_30,19.046121835708618
M1_D00000_21_00,19.729506015777588
M1_D00000_21_30,20.602938175201416
M1_D00000_22_00,21.15499210357666
M1_D00000_22_30,21.02430534362793
M1_D00000_23_00,20.335503101348877
M1_D00000_23_30,19.419286251068115
M1_D00005_00_00,18.168834686279297
M1_D00005_00_30,17.867729902267456
M1_D00005_01_00,18.24791169166565
M1_D00005_01_30,19.051572799682617
M1_D00005_02_00,19.994977235794067
M1_D00005_02_30,20.551270961761475
M1_D00005_03_00,20.697696208953857
M1_D00005_03_30,20.28751039505005
M1_D00005_04_00,19.81895661354065
M1_D00005_04_30,19.350740909576416
M1_D00005_05_00,19.10509467124939
M1_D00005_05_30,18.994202375411987
M1_D00005_06_00,19.105281591415405
M1_D00005_06_30,19.532607316970825
M1_D00005_07_00,19.789232969284058
M1_D00005_07_30,19.907898426055908
M1_D00005_08_00,19.883554935455322
M1_D00005_08_30,19.757354259490967
